id,profileId,voice,sourceType,lessonId,lessonTitle,sourceId,text,note,priority,localOutputPath,r2ObjectKey
vi3a-0062,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-gloss,16,Unit 6 - Our Tet Holiday: Vocabulary,eng6-b2-u06-vocabulary-our-tet-holiday:vocab:clean-the-house,dá»n nhÃ ,clean the house,1,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-gloss-d87c703a80.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-gloss-d87c703a80.mp3
vi3a-0063,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-gloss,16,Unit 6 - Our Tet Holiday: Vocabulary,eng6-b2-u06-vocabulary-our-tet-holiday:vocab:relative,há» hÃ ng,relative,1,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-gloss-900aaff83a.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-gloss-900aaff83a.mp3
vi3a-0064,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-gloss,16,Unit 6 - Our Tet Holiday: Vocabulary,eng6-b2-u06-vocabulary-our-tet-holiday:vocab:peach-blossom,hoa Ä‘Ã o,peach blossom,1,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-gloss-fc094c959d.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-gloss-fc094c959d.mp3
vi3a-0065,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-gloss,16,Unit 6 - Our Tet Holiday: Vocabulary,eng6-b2-u06-vocabulary-our-tet-holiday:vocab:apricot-blossom,hoa mai,apricot blossom,1,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-gloss-6595acbb4c.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-gloss-6595acbb4c.mp3
vi3a-0066,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-gloss,16,Unit 6 - Our Tet Holiday: Vocabulary,eng6-b2-u06-vocabulary-our-tet-holiday:vocab:wish,lá»i chÃºc,wish,1,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-gloss-41dcd551cb.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-gloss-41dcd551cb.mp3
vi3a-0067,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-gloss,16,Unit 6 - Our Tet Holiday: Vocabulary,eng6-b2-u06-vocabulary-our-tet-holiday:vocab:special-food,mÃ³n Äƒn Ä‘áº·c biá»‡t,special food,1,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-gloss-825060f86d.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-gloss-825060f86d.mp3
vi3a-0068,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-gloss,16,Unit 6 - Our Tet Holiday: Vocabulary,eng6-b2-u06-vocabulary-our-tet-holiday:vocab:fireworks,phÃ¡o hoa,fireworks,1,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-gloss-635df7657c.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-gloss-635df7657c.mp3
vi3a-0069,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-gloss,16,Unit 6 - Our Tet Holiday: Vocabulary,eng6-b2-u06-vocabulary-our-tet-holiday:vocab:family-gathering,sum há»p gia Ä‘Ã¬nh,family gathering,1,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-gloss-5cf50ede48.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-gloss-5cf50ede48.mp3
vi3a-0070,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-gloss,16,Unit 6 - Our Tet Holiday: Vocabulary,eng6-b2-u06-vocabulary-our-tet-holiday:vocab:lucky-money,tiá»n lÃ¬ xÃ¬,lucky money,1,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-gloss-36209616d6.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-gloss-36209616d6.mp3
vi3a-0071,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-gloss,16,Unit 6 - Our Tet Holiday: Vocabulary,eng6-b2-u06-vocabulary-our-tet-holiday:vocab:decorate,trang trÃ­,decorate,1,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-gloss-0d864bb7af.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-gloss-0d864bb7af.mp3
vi3a-0072,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-gloss,16,Unit 6 - Our Tet Holiday: Vocabulary,eng6-b2-u06-vocabulary-our-tet-holiday:vocab:tradition,truyá»n thá»‘ng,tradition,1,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-gloss-d7b18baf8b.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-gloss-d7b18baf8b.mp3
vi3a-0073,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-gloss,19,Unit 7 - Television: Vocabulary,eng6-b2-u07-vocabulary-television:vocab:news,báº£n tin,news,1,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-gloss-1cf40cbcad.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-gloss-1cf40cbcad.mp3
vi3a-0074,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-gloss,19,Unit 7 - Television: Vocabulary,eng6-b2-u07-vocabulary-television:vocab:programme,chÆ°Æ¡ng trÃ¬nh,programme,1,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-gloss-b5af389a71.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-gloss-b5af389a71.mp3
vi3a-0075,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-gloss,19,Unit 7 - Television: Vocabulary,eng6-b2-u07-vocabulary-television:vocab:comedian,diá»…n viÃªn hÃ i,comedian,1,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-gloss-fa1079dbab.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-gloss-fa1079dbab.mp3
vi3a-0076,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-gloss,19,Unit 7 - Television: Vocabulary,eng6-b2-u07-vocabulary-television:vocab:remote-control,Ä‘iá»u khiá»ƒn tá»« xa,remote control,1,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-gloss-d4bf4e11fd.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-gloss-d4bf4e11fd.mp3
vi3a-0077,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-gloss,19,Unit 7 - Television: Vocabulary,eng6-b2-u07-vocabulary-television:vocab:entertaining,giáº£i trÃ­,entertaining,1,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-gloss-9deea8ba70.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-gloss-9deea8ba70.mp3
vi3a-0078,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-gloss,19,Unit 7 - Television: Vocabulary,eng6-b2-u07-vocabulary-television:vocab:channel,kÃªnh,channel,1,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-gloss-1e01fcdff5.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-gloss-1e01fcdff5.mp3
vi3a-0079,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-gloss,19,Unit 7 - Television: Vocabulary,eng6-b2-u07-vocabulary-television:vocab:schedule,lá»‹ch phÃ¡t sÃ³ng,schedule,1,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-gloss-cbf25778d7.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-gloss-cbf25778d7.mp3
vi3a-0080,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-gloss,19,Unit 7 - Television: Vocabulary,eng6-b2-u07-vocabulary-television:vocab:educational,mang tÃ­nh giÃ¡o dá»¥c,educational,1,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-gloss-e3cd5e10bc.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-gloss-e3cd5e10bc.mp3
vi3a-0081,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-gloss,19,Unit 7 - Television: Vocabulary,eng6-b2-u07-vocabulary-television:vocab:viewer,ngÆ°á»i xem,viewer,1,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-gloss-a49195fc27.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-gloss-a49195fc27.mp3
vi3a-0082,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-gloss,19,Unit 7 - Television: Vocabulary,eng6-b2-u07-vocabulary-television:vocab:cartoon,phim hoáº¡t hÃ¬nh,cartoon,1,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-gloss-160c5edc57.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-gloss-160c5edc57.mp3
vi3a-0083,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-gloss,19,Unit 7 - Television: Vocabulary,eng6-b2-u07-vocabulary-television:vocab:documentary,phim tÃ i liá»‡u,documentary,1,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-gloss-d5fe40e191.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-gloss-d5fe40e191.mp3
vi3a-0084,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-gloss,19,Unit 7 - Television: Vocabulary,eng6-b2-u07-vocabulary-television:vocab:game-show,trÃ² chÆ¡i truyá»n hÃ¬nh,game show,1,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-gloss-f3e000429e.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-gloss-f3e000429e.mp3
vi3a-0085,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-gloss,22,Unit 8 - Sports and Games: Vocabulary,eng6-b2-u08-vocabulary-sports-and-games:vocab:volleyball,bÃ³ng chuyá»n,volleyball,1,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-gloss-432640543d.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-gloss-432640543d.mp3
vi3a-0086,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-gloss,22,Unit 8 - Sports and Games: Vocabulary,eng6-b2-u08-vocabulary-sports-and-games:vocab:football,bÃ³ng Ä‘Ã¡,football,1,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-gloss-f8b7256d23.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-gloss-f8b7256d23.mp3
vi3a-0087,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-gloss,22,Unit 8 - Sports and Games: Vocabulary,eng6-b2-u08-vocabulary-sports-and-games:vocab:badminton,cáº§u lÃ´ng,badminton,1,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-gloss-766d1cd889.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-gloss-766d1cd889.mp3
vi3a-0088,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-gloss,22,Unit 8 - Sports and Games: Vocabulary,eng6-b2-u08-vocabulary-sports-and-games:vocab:chess,cá» vua,chess,1,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-gloss-b752dac58c.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-gloss-b752dac58c.mp3
vi3a-0089,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-gloss,22,Unit 8 - Sports and Games: Vocabulary,eng6-b2-u08-vocabulary-sports-and-games:vocab:competition,cuá»™c thi,competition,1,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-gloss-e86d4d543f.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-gloss-e86d4d543f.mp3
vi3a-0090,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-gloss,22,Unit 8 - Sports and Games: Vocabulary,eng6-b2-u08-vocabulary-sports-and-games:vocab:team,Ä‘á»™i,team,1,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-gloss-e2816d103e.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-gloss-e2816d103e.mp3
vi3a-0091,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-gloss,22,Unit 8 - Sports and Games: Vocabulary,eng6-b2-u08-vocabulary-sports-and-games:vocab:player,ngÆ°á»i chÆ¡i,player,1,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-gloss-66aec2e8f0.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-gloss-66aec2e8f0.mp3
vi3a-0092,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-gloss,22,Unit 8 - Sports and Games: Vocabulary,eng6-b2-u08-vocabulary-sports-and-games:vocab:win,tháº¯ng,win,1,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-gloss-203b793456.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-gloss-203b793456.mp3
vi3a-0093,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-gloss,22,Unit 8 - Sports and Games: Vocabulary,eng6-b2-u08-vocabulary-sports-and-games:vocab:lose,thua,lose,1,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-gloss-d76af5ab49.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-gloss-d76af5ab49.mp3
vi3a-0094,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-gloss,22,Unit 8 - Sports and Games: Vocabulary,eng6-b2-u08-vocabulary-sports-and-games:vocab:score,tá»‰ sá»‘,score,1,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-gloss-c9c4e6cdc7.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-gloss-c9c4e6cdc7.mp3
vi3a-0095,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-gloss,22,Unit 8 - Sports and Games: Vocabulary,eng6-b2-u08-vocabulary-sports-and-games:vocab:match,tráº­n Ä‘áº¥u,match,1,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-gloss-ab1cc36d67.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-gloss-ab1cc36d67.mp3
vi3a-0096,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-gloss,22,Unit 8 - Sports and Games: Vocabulary,eng6-b2-u08-vocabulary-sports-and-games:vocab:racket,vá»£t,racket,1,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-gloss-cd6507a009.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-gloss-cd6507a009.mp3
vi3a-0097,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-gloss,25,Unit 9 - Cities of the World: Vocabulary,eng6-b2-u09-vocabulary-cities-of-the-world:vocab:postcard,bÆ°u thiáº¿p,postcard,1,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-gloss-1c8e8c82c5.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-gloss-1c8e8c82c5.mp3
vi3a-0098,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-gloss,25,Unit 9 - Cities of the World: Vocabulary,eng6-b2-u09-vocabulary-cities-of-the-world:vocab:ancient,cá»• kÃ­nh,ancient,1,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-gloss-b4d7573a75.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-gloss-b4d7573a75.mp3
vi3a-0099,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-gloss,25,Unit 9 - Cities of the World: Vocabulary,eng6-b2-u09-vocabulary-cities-of-the-world:vocab:palace,cung Ä‘iá»‡n,palace,1,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-gloss-385cd9fcbc.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-gloss-385cd9fcbc.mp3
vi3a-0100,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-gloss,25,Unit 9 - Cities of the World: Vocabulary,eng6-b2-u09-vocabulary-cities-of-the-world:vocab:river,dÃ²ng sÃ´ng,river,1,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-gloss-768b7af98a.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-gloss-768b7af98a.mp3
vi3a-0101,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-gloss,25,Unit 9 - Cities of the World: Vocabulary,eng6-b2-u09-vocabulary-cities-of-the-world:vocab:landmark,Ä‘á»‹a danh ná»•i báº­t,landmark,1,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-gloss-d006ed48b4.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-gloss-d006ed48b4.mp3
vi3a-0102,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-gloss,25,Unit 9 - Cities of the World: Vocabulary,eng6-b2-u09-vocabulary-cities-of-the-world:vocab:crowded,Ä‘Ã´ng Ä‘Ãºc,crowded,1,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-gloss-2b4aaa2331.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-gloss-2b4aaa2331.mp3
vi3a-0103,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-gloss,25,Unit 9 - Cities of the World: Vocabulary,eng6-b2-u09-vocabulary-cities-of-the-world:vocab:visit,tham quan,visit,1,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-gloss-becbeeef6e.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-gloss-becbeeef6e.mp3
vi3a-0104,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-gloss,25,Unit 9 - Cities of the World: Vocabulary,eng6-b2-u09-vocabulary-cities-of-the-world:vocab:city,thÃ nh phá»‘,city,1,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-gloss-587a443f64.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-gloss-587a443f64.mp3
vi3a-0105,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-gloss,25,Unit 9 - Cities of the World: Vocabulary,eng6-b2-u09-vocabulary-cities-of-the-world:vocab:capital,thá»§ Ä‘Ã´,capital,1,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-gloss-78b131334e.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-gloss-78b131334e.mp3
vi3a-0106,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-gloss,25,Unit 9 - Cities of the World: Vocabulary,eng6-b2-u09-vocabulary-cities-of-the-world:vocab:exciting,thÃº vá»‹,exciting,1,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-gloss-ee12d2197a.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-gloss-ee12d2197a.mp3
vi3a-0107,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-gloss,25,Unit 9 - Cities of the World: Vocabulary,eng6-b2-u09-vocabulary-cities-of-the-world:vocab:tower,tÃ²a thÃ¡p,tower,1,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-gloss-9feba95835.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-gloss-9feba95835.mp3
vi3a-0108,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-gloss,28,Unit 10 - Our Houses in the Future: Vocabulary,eng6-b2-u10-vocabulary-our-houses-in-the-future:vocab:hi-tech,cÃ´ng nghá»‡ cao,hi-tech,1,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-gloss-3eed7ad62d.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-gloss-3eed7ad62d.mp3
vi3a-0109,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-gloss,28,Unit 10 - Our Houses in the Future: Vocabulary,eng6-b2-u10-vocabulary-our-houses-in-the-future:vocab:control,Ä‘iá»u khiá»ƒn,control,1,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-gloss-b98d1cb15d.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-gloss-b98d1cb15d.mp3
vi3a-0110,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-gloss,28,Unit 10 - Our Houses in the Future: Vocabulary,eng6-b2-u10-vocabulary-our-houses-in-the-future:vocab:wireless,khÃ´ng dÃ¢y,wireless,1,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-gloss-fa2782a2ae.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-gloss-fa2782a2ae.mp3
vi3a-0111,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-gloss,28,Unit 10 - Our Houses in the Future: Vocabulary,eng6-b2-u10-vocabulary-our-houses-in-the-future:vocab:solar-energy,nÄƒng lÆ°á»£ng máº·t trá»i,solar energy,1,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-gloss-03dba7ac03.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-gloss-03dba7ac03.mp3
vi3a-0112,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-gloss,28,Unit 10 - Our Houses in the Future: Vocabulary,eng6-b2-u10-vocabulary-our-houses-in-the-future:vocab:robot,ngÆ°á»i mÃ¡y,robot,1,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-gloss-d74621b6ff.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-gloss-d74621b6ff.mp3
vi3a-0113,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-gloss,28,Unit 10 - Our Houses in the Future: Vocabulary,eng6-b2-u10-vocabulary-our-houses-in-the-future:vocab:space-house,nhÃ  trong khÃ´ng gian,space house,1,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-gloss-9af7b1029a.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-gloss-9af7b1029a.mp3
vi3a-0114,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-gloss,28,Unit 10 - Our Houses in the Future: Vocabulary,eng6-b2-u10-vocabulary-our-houses-in-the-future:vocab:motorhome,nhÃ  xe,motorhome,1,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-gloss-079a4eb6ec.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-gloss-079a4eb6ec.mp3
vi3a-0115,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-gloss,28,Unit 10 - Our Houses in the Future: Vocabulary,eng6-b2-u10-vocabulary-our-houses-in-the-future:vocab:appliance,thiáº¿t bá»‹,appliance,1,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-gloss-60e5b0a45e.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-gloss-60e5b0a45e.mp3
vi3a-0116,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-gloss,28,Unit 10 - Our Houses in the Future: Vocabulary,eng6-b2-u10-vocabulary-our-houses-in-the-future:vocab:comfortable,thoáº£i mÃ¡i,comfortable,1,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-gloss-12287621dc.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-gloss-12287621dc.mp3
vi3a-0117,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-gloss,28,Unit 10 - Our Houses in the Future: Vocabulary,eng6-b2-u10-vocabulary-our-houses-in-the-future:vocab:smart-tv,ti vi thÃ´ng minh,smart TV,1,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-gloss-ca2e5218cb.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-gloss-ca2e5218cb.mp3
vi3a-0118,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-gloss,28,Unit 10 - Our Houses in the Future: Vocabulary,eng6-b2-u10-vocabulary-our-houses-in-the-future:vocab:automatic,tá»± Ä‘á»™ng,automatic,1,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-gloss-9c17b4c3a6.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-gloss-9c17b4c3a6.mp3
vi3a-0119,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-gloss,28,Unit 10 - Our Houses in the Future: Vocabulary,eng6-b2-u10-vocabulary-our-houses-in-the-future:vocab:future,tÆ°Æ¡ng lai,future,1,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-gloss-8f391a12f3.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-gloss-8f391a12f3.mp3
vi3a-0120,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-gloss,31,Unit 11 - Our Greener World: Vocabulary,eng6-b2-u11-vocabulary-our-greener-world:vocab:reduce,giáº£m bá»›t,reduce,1,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-gloss-bada467c23.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-gloss-bada467c23.mp3
vi3a-0121,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-gloss,31,Unit 11 - Our Greener World: Vocabulary,eng6-b2-u11-vocabulary-our-greener-world:vocab:environment,mÃ´i trÆ°á»ng,environment,1,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-gloss-d434daa5f5.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-gloss-d434daa5f5.mp3
vi3a-0122,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-gloss,31,Unit 11 - Our Greener World: Vocabulary,eng6-b2-u11-vocabulary-our-greener-world:vocab:energy,nÄƒng lÆ°á»£ng,energy,1,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-gloss-df9a90eb2b.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-gloss-df9a90eb2b.mp3
