id,subject,grade,sourceType,sourceId,lessonId,title,text,profileId,voice,localOutputPath,r2ObjectKey,warning
eng6-full-00063,english,6,lesson-card,eng6-b2-u03-grammar-my-friends-c07,8,Mini check,"Em hãy viết 2 câu dùng: present continuous, be and have for description.",en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\lesson-card-eng6-b2-u03-grammar-my-friends-c07.mp3,audio/tts/assets/en-v1/lesson-card-eng6-b2-u03-grammar-my-friends-c07.mp3,
eng6-full-00064,english,6,lesson-card,eng6-b2-u03-grammar-my-friends-c08,8,Recap,"Cần nhớ công thức, dấu hiệu nhận biết và một ví dụ đúng.",en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\lesson-card-eng6-b2-u03-grammar-my-friends-c08.mp3,audio/tts/assets/en-v1/lesson-card-eng6-b2-u03-grammar-my-friends-c08.mp3,
eng6-full-00065,english,6,lesson-card,eng6-b2-u03-skills-my-friends-c01,9,Skills Unit 3,"Bài này luyện đọc, nói và viết ngắn theo chủ đề My Friends.",en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\lesson-card-eng6-b2-u03-skills-my-friends-c01.mp3,audio/tts/assets/en-v1/lesson-card-eng6-b2-u03-skills-my-friends-c01.mp3,
eng6-full-00066,english,6,lesson-card,eng6-b2-u03-skills-my-friends-c02,9,Reading mini text,Lan's best friend is Minh. He is friendly and hard-working. He has short hair and wears glasses. Today he is helping Lan with a maths exercise.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\lesson-card-eng6-b2-u03-skills-my-friends-c02.mp3,audio/tts/assets/en-v1/lesson-card-eng6-b2-u03-skills-my-friends-c02.mp3,
eng6-full-00067,english,6,lesson-card,eng6-b2-u03-skills-my-friends-c03,9,Listening/Speaking hint,"Nghe/đọc câu ngắn, bắt từ khóa chính, không cần dịch từng chữ.",en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\lesson-card-eng6-b2-u03-skills-my-friends-c03.mp3,audio/tts/assets/en-v1/lesson-card-eng6-b2-u03-skills-my-friends-c03.mp3,
eng6-full-00068,english,6,lesson-card,eng6-b2-u03-skills-my-friends-c04,9,Communication,What is your friend like? → She is kind and funny. | What does he look like? → He has short black hair. | What are they doing? → They are playing chess.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\lesson-card-eng6-b2-u03-skills-my-friends-c04.mp3,audio/tts/assets/en-v1/lesson-card-eng6-b2-u03-skills-my-friends-c04.mp3,
eng6-full-00069,english,6,lesson-card,eng6-b2-u03-skills-my-friends-c05,9,Writing frame,"Write 4-5 sentences about appearance, personality and friendship. Use simple, correct sentences.",en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\lesson-card-eng6-b2-u03-skills-my-friends-c05.mp3,audio/tts/assets/en-v1/lesson-card-eng6-b2-u03-skills-my-friends-c05.mp3,
eng6-full-00070,english,6,lesson-card,eng6-b2-u03-skills-my-friends-c06,9,Pronunciation hint,Chú ý trọng âm từ quen thuộc và đọc rõ âm cuối ở từ số nhiều/động từ.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\lesson-card-eng6-b2-u03-skills-my-friends-c06.mp3,audio/tts/assets/en-v1/lesson-card-eng6-b2-u03-skills-my-friends-c06.mp3,
eng6-full-00071,english,6,lesson-card,eng6-b2-u03-skills-my-friends-c07,9,Mini check,Em hãy trả lời 1 câu hỏi giao tiếp trong bài bằng câu đầy đủ.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\lesson-card-eng6-b2-u03-skills-my-friends-c07.mp3,audio/tts/assets/en-v1/lesson-card-eng6-b2-u03-skills-my-friends-c07.mp3,
eng6-full-00072,english,6,lesson-card,eng6-b2-u03-skills-my-friends-c08,9,Recap,"Cần hiểu đoạn đọc, hỏi đáp được câu đơn giản và viết đoạn ngắn.",en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\lesson-card-eng6-b2-u03-skills-my-friends-c08.mp3,audio/tts/assets/en-v1/lesson-card-eng6-b2-u03-skills-my-friends-c08.mp3,
eng6-full-00073,english,6,lesson-card,eng6-b2-u04-vocabulary-my-neighbourhood-c01,10,Unit 4: My Neighbourhood,"Chủ đề: places, directions and comparing places. Bài này giúp em nhận biết và dùng từ vựng trong tình huống quen thuộc.",en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\lesson-card-eng6-b2-u04-vocabulary-my-neighbourhood-c01.mp3,audio/tts/assets/en-v1/lesson-card-eng6-b2-u04-vocabulary-my-neighbourhood-c01.mp3,
eng6-full-00074,english,6,lesson-card,eng6-b2-u04-vocabulary-my-neighbourhood-c02,10,Từ vựng trọng tâm,neighbourhood = khu phố; market = chợ; museum = bảo tàng; post office = bưu điện; railway station = ga tàu; square = quảng trường,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\lesson-card-eng6-b2-u04-vocabulary-my-neighbourhood-c02.mp3,audio/tts/assets/en-v1/lesson-card-eng6-b2-u04-vocabulary-my-neighbourhood-c02.mp3,
eng6-full-00075,english,6,lesson-card,eng6-b2-u04-vocabulary-my-neighbourhood-c03,10,Nhóm nghĩa cần nhớ,Hãy gom từ theo nhóm: người/vật/nơi chốn/hành động/tính từ để nhớ lâu hơn.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\lesson-card-eng6-b2-u04-vocabulary-my-neighbourhood-c03.mp3,audio/tts/assets/en-v1/lesson-card-eng6-b2-u04-vocabulary-my-neighbourhood-c03.mp3,
eng6-full-00076,english,6,lesson-card,eng6-b2-u04-vocabulary-my-neighbourhood-c04,10,Ví dụ câu ngắn,Ví dụ: I like my neighbourhood.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\lesson-card-eng6-b2-u04-vocabulary-my-neighbourhood-c04.mp3,audio/tts/assets/en-v1/lesson-card-eng6-b2-u04-vocabulary-my-neighbourhood-c04.mp3,
eng6-full-00077,english,6,lesson-card,eng6-b2-u04-vocabulary-my-neighbourhood-c05,10,Mẹo học từ,"Đọc to từ, đặt một câu ngắn, rồi đổi ngữ cảnh để tránh học vẹt.",en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\lesson-card-eng6-b2-u04-vocabulary-my-neighbourhood-c05.mp3,audio/tts/assets/en-v1/lesson-card-eng6-b2-u04-vocabulary-my-neighbourhood-c05.mp3,
eng6-full-00078,english,6,lesson-card,eng6-b2-u04-vocabulary-my-neighbourhood-c06,10,Lỗi hay gặp,Không chỉ nhớ nghĩa tiếng Việt; cần biết từ dùng trong câu nào.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\lesson-card-eng6-b2-u04-vocabulary-my-neighbourhood-c06.mp3,audio/tts/assets/en-v1/lesson-card-eng6-b2-u04-vocabulary-my-neighbourhood-c06.mp3,
eng6-full-00079,english,6,lesson-card,eng6-b2-u04-vocabulary-my-neighbourhood-c07,10,Mini check,Em hãy chọn 3 từ trong Unit 4 và đặt câu.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\lesson-card-eng6-b2-u04-vocabulary-my-neighbourhood-c07.mp3,audio/tts/assets/en-v1/lesson-card-eng6-b2-u04-vocabulary-my-neighbourhood-c07.mp3,
eng6-full-00080,english,6,lesson-card,eng6-b2-u04-vocabulary-my-neighbourhood-c08,10,Recap,"Cần nhớ từ theo chủ đề My Neighbourhood, nghĩa Việt, loại từ và câu ví dụ.",en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\lesson-card-eng6-b2-u04-vocabulary-my-neighbourhood-c08.mp3,audio/tts/assets/en-v1/lesson-card-eng6-b2-u04-vocabulary-my-neighbourhood-c08.mp3,
eng6-full-00081,english,6,lesson-card,eng6-b2-u04-grammar-my-neighbourhood-c01,11,Grammar Unit 4,Bài này luyện ngữ pháp dùng trong chủ đề My Neighbourhood.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\lesson-card-eng6-b2-u04-grammar-my-neighbourhood-c01.mp3,audio/tts/assets/en-v1/lesson-card-eng6-b2-u04-grammar-my-neighbourhood-c01.mp3,
eng6-full-00082,english,6,lesson-card,eng6-b2-u04-grammar-my-neighbourhood-c02,11,Điểm ngữ pháp 1,Use adjective + -er or more + adjective to compare two things: The park is quieter than the market.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\lesson-card-eng6-b2-u04-grammar-my-neighbourhood-c02.mp3,audio/tts/assets/en-v1/lesson-card-eng6-b2-u04-grammar-my-neighbourhood-c02.mp3,
eng6-full-00083,english,6,lesson-card,eng6-b2-u04-grammar-my-neighbourhood-c03,11,Điểm ngữ pháp 2,"Use turn left, turn right, go straight, opposite, next to to give directions.",en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\lesson-card-eng6-b2-u04-grammar-my-neighbourhood-c03.mp3,audio/tts/assets/en-v1/lesson-card-eng6-b2-u04-grammar-my-neighbourhood-c03.mp3,
eng6-full-00084,english,6,lesson-card,eng6-b2-u04-grammar-my-neighbourhood-c04,11,Công thức câu,"Hãy nhìn chủ ngữ, thì/cấu trúc, rồi chọn động từ hoặc từ nối phù hợp.",en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\lesson-card-eng6-b2-u04-grammar-my-neighbourhood-c04.mp3,audio/tts/assets/en-v1/lesson-card-eng6-b2-u04-grammar-my-neighbourhood-c04.mp3,
eng6-full-00085,english,6,lesson-card,eng6-b2-u04-grammar-my-neighbourhood-c05,11,Ví dụ đúng,Can you tell me the way to the market? → Go straight and turn left. | Which place is noisier? → The market is noisier than the park.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\lesson-card-eng6-b2-u04-grammar-my-neighbourhood-c05.mp3,audio/tts/assets/en-v1/lesson-card-eng6-b2-u04-grammar-my-neighbourhood-c05.mp3,
eng6-full-00086,english,6,lesson-card,eng6-b2-u04-grammar-my-neighbourhood-c06,11,Lỗi hay gặp,Lỗi thường gặp là dịch từng chữ từ tiếng Việt sang tiếng Anh mà quên cấu trúc.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\lesson-card-eng6-b2-u04-grammar-my-neighbourhood-c06.mp3,audio/tts/assets/en-v1/lesson-card-eng6-b2-u04-grammar-my-neighbourhood-c06.mp3,
eng6-full-00087,english,6,lesson-card,eng6-b2-u04-grammar-my-neighbourhood-c07,11,Mini check,"Em hãy viết 2 câu dùng: comparative adjectives, directions.",en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\lesson-card-eng6-b2-u04-grammar-my-neighbourhood-c07.mp3,audio/tts/assets/en-v1/lesson-card-eng6-b2-u04-grammar-my-neighbourhood-c07.mp3,
eng6-full-00088,english,6,lesson-card,eng6-b2-u04-grammar-my-neighbourhood-c08,11,Recap,"Cần nhớ công thức, dấu hiệu nhận biết và một ví dụ đúng.",en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\lesson-card-eng6-b2-u04-grammar-my-neighbourhood-c08.mp3,audio/tts/assets/en-v1/lesson-card-eng6-b2-u04-grammar-my-neighbourhood-c08.mp3,
eng6-full-00089,english,6,lesson-card,eng6-b2-u04-skills-my-neighbourhood-c01,12,Skills Unit 4,"Bài này luyện đọc, nói và viết ngắn theo chủ đề My Neighbourhood.",en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\lesson-card-eng6-b2-u04-skills-my-neighbourhood-c01.mp3,audio/tts/assets/en-v1/lesson-card-eng6-b2-u04-skills-my-neighbourhood-c01.mp3,
eng6-full-00090,english,6,lesson-card,eng6-b2-u04-skills-my-neighbourhood-c02,12,Reading mini text,My neighbourhood is small but peaceful. There is a market near my house and a park behind the school. The streets are narrower than the streets in the city centre.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\lesson-card-eng6-b2-u04-skills-my-neighbourhood-c02.mp3,audio/tts/assets/en-v1/lesson-card-eng6-b2-u04-skills-my-neighbourhood-c02.mp3,
eng6-full-00091,english,6,lesson-card,eng6-b2-u04-skills-my-neighbourhood-c03,12,Listening/Speaking hint,"Nghe/đọc câu ngắn, bắt từ khóa chính, không cần dịch từng chữ.",en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\lesson-card-eng6-b2-u04-skills-my-neighbourhood-c03.mp3,audio/tts/assets/en-v1/lesson-card-eng6-b2-u04-skills-my-neighbourhood-c03.mp3,
eng6-full-00092,english,6,lesson-card,eng6-b2-u04-skills-my-neighbourhood-c04,12,Communication,"Can you tell me the way to the market? → Go straight and turn left. | Which place is noisier? → The market is noisier than the park. | Is there a museum near here? → Yes, it is opposite the square.",en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\lesson-card-eng6-b2-u04-skills-my-neighbourhood-c04.mp3,audio/tts/assets/en-v1/lesson-card-eng6-b2-u04-skills-my-neighbourhood-c04.mp3,
eng6-full-00093,english,6,lesson-card,eng6-b2-u04-skills-my-neighbourhood-c05,12,Writing frame,"Write 4-5 sentences about places, directions and comparing places. Use simple, correct sentences.",en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\lesson-card-eng6-b2-u04-skills-my-neighbourhood-c05.mp3,audio/tts/assets/en-v1/lesson-card-eng6-b2-u04-skills-my-neighbourhood-c05.mp3,
eng6-full-00094,english,6,lesson-card,eng6-b2-u04-skills-my-neighbourhood-c06,12,Pronunciation hint,Chú ý trọng âm từ quen thuộc và đọc rõ âm cuối ở từ số nhiều/động từ.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\lesson-card-eng6-b2-u04-skills-my-neighbourhood-c06.mp3,audio/tts/assets/en-v1/lesson-card-eng6-b2-u04-skills-my-neighbourhood-c06.mp3,
eng6-full-00095,english,6,lesson-card,eng6-b2-u04-skills-my-neighbourhood-c07,12,Mini check,Em hãy trả lời 1 câu hỏi giao tiếp trong bài bằng câu đầy đủ.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\lesson-card-eng6-b2-u04-skills-my-neighbourhood-c07.mp3,audio/tts/assets/en-v1/lesson-card-eng6-b2-u04-skills-my-neighbourhood-c07.mp3,
eng6-full-00096,english,6,lesson-card,eng6-b2-u04-skills-my-neighbourhood-c08,12,Recap,"Cần hiểu đoạn đọc, hỏi đáp được câu đơn giản và viết đoạn ngắn.",en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\lesson-card-eng6-b2-u04-skills-my-neighbourhood-c08.mp3,audio/tts/assets/en-v1/lesson-card-eng6-b2-u04-skills-my-neighbourhood-c08.mp3,
eng6-full-00097,english,6,lesson-card,eng6-b2-u05-vocabulary-natural-wonders-of-viet-nam-c01,13,Unit 5: Natural Wonders of Viet Nam,"Chủ đề: nature, travel and natural places. Bài này giúp em nhận biết và dùng từ vựng trong tình huống quen thuộc.",en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\lesson-card-eng6-b2-u05-vocabulary-natural-wonders-of-viet-nam-c01.mp3,audio/tts/assets/en-v1/lesson-card-eng6-b2-u05-vocabulary-natural-wonders-of-viet-nam-c01.mp3,
eng6-full-00098,english,6,lesson-card,eng6-b2-u05-vocabulary-natural-wonders-of-viet-nam-c02,13,Từ vựng trọng tâm,waterfall = thác nước; cave = hang động; island = hòn đảo; forest = rừng; mountain = núi; desert = sa mạc,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\lesson-card-eng6-b2-u05-vocabulary-natural-wonders-of-viet-nam-c02.mp3,audio/tts/assets/en-v1/lesson-card-eng6-b2-u05-vocabulary-natural-wonders-of-viet-nam-c02.mp3,
eng6-full-00099,english,6,lesson-card,eng6-b2-u05-vocabulary-natural-wonders-of-viet-nam-c03,13,Nhóm nghĩa cần nhớ,Hãy gom từ theo nhóm: người/vật/nơi chốn/hành động/tính từ để nhớ lâu hơn.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\lesson-card-eng6-b2-u05-vocabulary-natural-wonders-of-viet-nam-c03.mp3,audio/tts/assets/en-v1/lesson-card-eng6-b2-u05-vocabulary-natural-wonders-of-viet-nam-c03.mp3,
eng6-full-00100,english,6,lesson-card,eng6-b2-u05-vocabulary-natural-wonders-of-viet-nam-c04,13,Ví dụ câu ngắn,Ví dụ: I like my waterfall.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\lesson-card-eng6-b2-u05-vocabulary-natural-wonders-of-viet-nam-c04.mp3,audio/tts/assets/en-v1/lesson-card-eng6-b2-u05-vocabulary-natural-wonders-of-viet-nam-c04.mp3,
eng6-full-00101,english,6,lesson-card,eng6-b2-u05-vocabulary-natural-wonders-of-viet-nam-c05,13,Mẹo học từ,"Đọc to từ, đặt một câu ngắn, rồi đổi ngữ cảnh để tránh học vẹt.",en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\lesson-card-eng6-b2-u05-vocabulary-natural-wonders-of-viet-nam-c05.mp3,audio/tts/assets/en-v1/lesson-card-eng6-b2-u05-vocabulary-natural-wonders-of-viet-nam-c05.mp3,
eng6-full-00102,english,6,lesson-card,eng6-b2-u05-vocabulary-natural-wonders-of-viet-nam-c06,13,Lỗi hay gặp,Không chỉ nhớ nghĩa tiếng Việt; cần biết từ dùng trong câu nào.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\lesson-card-eng6-b2-u05-vocabulary-natural-wonders-of-viet-nam-c06.mp3,audio/tts/assets/en-v1/lesson-card-eng6-b2-u05-vocabulary-natural-wonders-of-viet-nam-c06.mp3,
eng6-full-00103,english,6,lesson-card,eng6-b2-u05-vocabulary-natural-wonders-of-viet-nam-c07,13,Mini check,Em hãy chọn 3 từ trong Unit 5 và đặt câu.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\lesson-card-eng6-b2-u05-vocabulary-natural-wonders-of-viet-nam-c07.mp3,audio/tts/assets/en-v1/lesson-card-eng6-b2-u05-vocabulary-natural-wonders-of-viet-nam-c07.mp3,
eng6-full-00104,english,6,lesson-card,eng6-b2-u05-vocabulary-natural-wonders-of-viet-nam-c08,13,Recap,"Cần nhớ từ theo chủ đề Natural Wonders of Viet Nam, nghĩa Việt, loại từ và câu ví dụ.",en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\lesson-card-eng6-b2-u05-vocabulary-natural-wonders-of-viet-nam-c08.mp3,audio/tts/assets/en-v1/lesson-card-eng6-b2-u05-vocabulary-natural-wonders-of-viet-nam-c08.mp3,
eng6-full-00105,english,6,lesson-card,eng6-b2-u05-grammar-natural-wonders-of-viet-nam-c01,14,Grammar Unit 5,Bài này luyện ngữ pháp dùng trong chủ đề Natural Wonders of Viet Nam.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\lesson-card-eng6-b2-u05-grammar-natural-wonders-of-viet-nam-c01.mp3,audio/tts/assets/en-v1/lesson-card-eng6-b2-u05-grammar-natural-wonders-of-viet-nam-c01.mp3,
eng6-full-00106,english,6,lesson-card,eng6-b2-u05-grammar-natural-wonders-of-viet-nam-c02,14,Điểm ngữ pháp 1,Use the + adjective + -est or the most + adjective: Fansipan is the highest mountain in Viet Nam.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\lesson-card-eng6-b2-u05-grammar-natural-wonders-of-viet-nam-c02.mp3,audio/tts/assets/en-v1/lesson-card-eng6-b2-u05-grammar-natural-wonders-of-viet-nam-c02.mp3,
eng6-full-00107,english,6,lesson-card,eng6-b2-u05-grammar-natural-wonders-of-viet-nam-c03,14,Điểm ngữ pháp 2,Use must for rules and mustn't for things not allowed: You must bring water. You mustn't litter.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\lesson-card-eng6-b2-u05-grammar-natural-wonders-of-viet-nam-c03.mp3,audio/tts/assets/en-v1/lesson-card-eng6-b2-u05-grammar-natural-wonders-of-viet-nam-c03.mp3,
eng6-full-00108,english,6,lesson-card,eng6-b2-u05-grammar-natural-wonders-of-viet-nam-c04,14,Công thức câu,"Hãy nhìn chủ ngữ, thì/cấu trúc, rồi chọn động từ hoặc từ nối phù hợp.",en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\lesson-card-eng6-b2-u05-grammar-natural-wonders-of-viet-nam-c04.mp3,audio/tts/assets/en-v1/lesson-card-eng6-b2-u05-grammar-natural-wonders-of-viet-nam-c04.mp3,
eng6-full-00109,english,6,lesson-card,eng6-b2-u05-grammar-natural-wonders-of-viet-nam-c05,14,Ví dụ đúng,What is the highest mountain in Viet Nam? → It is Fansipan. | What must we bring? → We must bring water.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\lesson-card-eng6-b2-u05-grammar-natural-wonders-of-viet-nam-c05.mp3,audio/tts/assets/en-v1/lesson-card-eng6-b2-u05-grammar-natural-wonders-of-viet-nam-c05.mp3,
eng6-full-00110,english,6,lesson-card,eng6-b2-u05-grammar-natural-wonders-of-viet-nam-c06,14,Lỗi hay gặp,Lỗi thường gặp là dịch từng chữ từ tiếng Việt sang tiếng Anh mà quên cấu trúc.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\lesson-card-eng6-b2-u05-grammar-natural-wonders-of-viet-nam-c06.mp3,audio/tts/assets/en-v1/lesson-card-eng6-b2-u05-grammar-natural-wonders-of-viet-nam-c06.mp3,
eng6-full-00111,english,6,lesson-card,eng6-b2-u05-grammar-natural-wonders-of-viet-nam-c07,14,Mini check,"Em hãy viết 2 câu dùng: superlative adjectives, must / mustn't.",en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\lesson-card-eng6-b2-u05-grammar-natural-wonders-of-viet-nam-c07.mp3,audio/tts/assets/en-v1/lesson-card-eng6-b2-u05-grammar-natural-wonders-of-viet-nam-c07.mp3,
eng6-full-00112,english,6,lesson-card,eng6-b2-u05-grammar-natural-wonders-of-viet-nam-c08,14,Recap,"Cần nhớ công thức, dấu hiệu nhận biết và một ví dụ đúng.",en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\lesson-card-eng6-b2-u05-grammar-natural-wonders-of-viet-nam-c08.mp3,audio/tts/assets/en-v1/lesson-card-eng6-b2-u05-grammar-natural-wonders-of-viet-nam-c08.mp3,
eng6-full-00113,english,6,lesson-card,eng6-b2-u05-skills-natural-wonders-of-viet-nam-c01,15,Skills Unit 5,"Bài này luyện đọc, nói và viết ngắn theo chủ đề Natural Wonders of Viet Nam.",en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\lesson-card-eng6-b2-u05-skills-natural-wonders-of-viet-nam-c01.mp3,audio/tts/assets/en-v1/lesson-card-eng6-b2-u05-skills-natural-wonders-of-viet-nam-c01.mp3,
