key,id,catalogId,subject,grade,sourceType,sourceId,lessonId,title,textPreview,r2ObjectKey,localFileName,fileSizeBytes,durationMs,status
lesson-card:eng6-b2-u03-grammar-my-friends-c03,lesson-card:eng6-b2-u03-grammar-my-friends-c03,eng6-full-00059,english,6,lesson-card,eng6-b2-u03-grammar-my-friends-c03,8,Điểm ngữ pháp 2,Use be for personality/appearance and have for body features: He is tall. He has short hair.,audio/tts/assets/en-v1/lesson-card-eng6-b2-u03-grammar-my-friends-c03.mp3,lesson-card-eng6-b2-u03-grammar-my-friends-c03.mp3,53184,,local-ready
lesson-card:eng6-b2-u03-grammar-my-friends-c04,lesson-card:eng6-b2-u03-grammar-my-friends-c04,eng6-full-00060,english,6,lesson-card,eng6-b2-u03-grammar-my-friends-c04,8,Công thức câu,"Hãy nhìn chủ ngữ, thì/cấu trúc, rồi chọn động từ hoặc từ nối phù hợp.",audio/tts/assets/en-v1/lesson-card-eng6-b2-u03-grammar-my-friends-c04.mp3,lesson-card-eng6-b2-u03-grammar-my-friends-c04.mp3,52992,,local-ready
lesson-card:eng6-b2-u03-grammar-my-friends-c05,lesson-card:eng6-b2-u03-grammar-my-friends-c05,eng6-full-00061,english,6,lesson-card,eng6-b2-u03-grammar-my-friends-c05,8,Ví dụ đúng,What is your friend like? → She is kind and funny. | What does he look like? → He has short bla…,audio/tts/assets/en-v1/lesson-card-eng6-b2-u03-grammar-my-friends-c05.mp3,lesson-card-eng6-b2-u03-grammar-my-friends-c05.mp3,71040,,local-ready
lesson-card:eng6-b2-u03-grammar-my-friends-c06,lesson-card:eng6-b2-u03-grammar-my-friends-c06,eng6-full-00062,english,6,lesson-card,eng6-b2-u03-grammar-my-friends-c06,8,Lỗi hay gặp,Lỗi thường gặp là dịch từng chữ từ tiếng Việt sang tiếng Anh mà quên cấu trúc.,audio/tts/assets/en-v1/lesson-card-eng6-b2-u03-grammar-my-friends-c06.mp3,lesson-card-eng6-b2-u03-grammar-my-friends-c06.mp3,48000,,local-ready
lesson-card:eng6-b2-u03-grammar-my-friends-c07,lesson-card:eng6-b2-u03-grammar-my-friends-c07,eng6-full-00063,english,6,lesson-card,eng6-b2-u03-grammar-my-friends-c07,8,Mini check,"Em hãy viết 2 câu dùng: present continuous, be and have for description.",audio/tts/assets/en-v1/lesson-card-eng6-b2-u03-grammar-my-friends-c07.mp3,lesson-card-eng6-b2-u03-grammar-my-friends-c07.mp3,45696,,local-ready
lesson-card:eng6-b2-u03-grammar-my-friends-c08,lesson-card:eng6-b2-u03-grammar-my-friends-c08,eng6-full-00064,english,6,lesson-card,eng6-b2-u03-grammar-my-friends-c08,8,Recap,"Cần nhớ công thức, dấu hiệu nhận biết và một ví dụ đúng.",audio/tts/assets/en-v1/lesson-card-eng6-b2-u03-grammar-my-friends-c08.mp3,lesson-card-eng6-b2-u03-grammar-my-friends-c08.mp3,38784,,local-ready
lesson-card:eng6-b2-u03-skills-my-friends-c01,lesson-card:eng6-b2-u03-skills-my-friends-c01,eng6-full-00065,english,6,lesson-card,eng6-b2-u03-skills-my-friends-c01,9,Skills Unit 3,"Bài này luyện đọc, nói và viết ngắn theo chủ đề My Friends.",audio/tts/assets/en-v1/lesson-card-eng6-b2-u03-skills-my-friends-c01.mp3,lesson-card-eng6-b2-u03-skills-my-friends-c01.mp3,41088,,local-ready
lesson-card:eng6-b2-u03-skills-my-friends-c02,lesson-card:eng6-b2-u03-skills-my-friends-c02,eng6-full-00066,english,6,lesson-card,eng6-b2-u03-skills-my-friends-c02,9,Reading mini text,Lan's best friend is Minh. He is friendly and hard-working. He has short hair and wears glasses…,audio/tts/assets/en-v1/lesson-card-eng6-b2-u03-skills-my-friends-c02.mp3,lesson-card-eng6-b2-u03-skills-my-friends-c02.mp3,78720,,local-ready
lesson-card:eng6-b2-u03-skills-my-friends-c03,lesson-card:eng6-b2-u03-skills-my-friends-c03,eng6-full-00067,english,6,lesson-card,eng6-b2-u03-skills-my-friends-c03,9,Listening/Speaking hint,"Nghe/đọc câu ngắn, bắt từ khóa chính, không cần dịch từng chữ.",audio/tts/assets/en-v1/lesson-card-eng6-b2-u03-skills-my-friends-c03.mp3,lesson-card-eng6-b2-u03-skills-my-friends-c03.mp3,49920,,local-ready
lesson-card:eng6-b2-u03-skills-my-friends-c04,lesson-card:eng6-b2-u03-skills-my-friends-c04,eng6-full-00068,english,6,lesson-card,eng6-b2-u03-skills-my-friends-c04,9,Communication,What is your friend like? → She is kind and funny. | What does he look like? → He has short bla…,audio/tts/assets/en-v1/lesson-card-eng6-b2-u03-skills-my-friends-c04.mp3,lesson-card-eng6-b2-u03-skills-my-friends-c04.mp3,101376,,local-ready
lesson-card:eng6-b2-u03-skills-my-friends-c05,lesson-card:eng6-b2-u03-skills-my-friends-c05,eng6-full-00069,english,6,lesson-card,eng6-b2-u03-skills-my-friends-c05,9,Writing frame,"Write 4-5 sentences about appearance, personality and friendship. Use simple, correct sentences.",audio/tts/assets/en-v1/lesson-card-eng6-b2-u03-skills-my-friends-c05.mp3,lesson-card-eng6-b2-u03-skills-my-friends-c05.mp3,58752,,local-ready
lesson-card:eng6-b2-u03-skills-my-friends-c06,lesson-card:eng6-b2-u03-skills-my-friends-c06,eng6-full-00070,english,6,lesson-card,eng6-b2-u03-skills-my-friends-c06,9,Pronunciation hint,Chú ý trọng âm từ quen thuộc và đọc rõ âm cuối ở từ số nhiều/động từ.,audio/tts/assets/en-v1/lesson-card-eng6-b2-u03-skills-my-friends-c06.mp3,lesson-card-eng6-b2-u03-skills-my-friends-c06.mp3,51264,,local-ready
lesson-card:eng6-b2-u03-skills-my-friends-c07,lesson-card:eng6-b2-u03-skills-my-friends-c07,eng6-full-00071,english,6,lesson-card,eng6-b2-u03-skills-my-friends-c07,9,Mini check,Em hãy trả lời 1 câu hỏi giao tiếp trong bài bằng câu đầy đủ.,audio/tts/assets/en-v1/lesson-card-eng6-b2-u03-skills-my-friends-c07.mp3,lesson-card-eng6-b2-u03-skills-my-friends-c07.mp3,39744,,local-ready
lesson-card:eng6-b2-u03-skills-my-friends-c08,lesson-card:eng6-b2-u03-skills-my-friends-c08,eng6-full-00072,english,6,lesson-card,eng6-b2-u03-skills-my-friends-c08,9,Recap,"Cần hiểu đoạn đọc, hỏi đáp được câu đơn giản và viết đoạn ngắn.",audio/tts/assets/en-v1/lesson-card-eng6-b2-u03-skills-my-friends-c08.mp3,lesson-card-eng6-b2-u03-skills-my-friends-c08.mp3,44352,,local-ready
lesson-card:eng6-b2-u04-vocabulary-my-neighbourhood-c01,lesson-card:eng6-b2-u04-vocabulary-my-neighbourhood-c01,eng6-full-00073,english,6,lesson-card,eng6-b2-u04-vocabulary-my-neighbourhood-c01,10,Unit 4: My Neighbourhood,"Chủ đề: places, directions and comparing places. Bài này giúp em nhận biết và dùng từ vựng tron…",audio/tts/assets/en-v1/lesson-card-eng6-b2-u04-vocabulary-my-neighbourhood-c01.mp3,lesson-card-eng6-b2-u04-vocabulary-my-neighbourhood-c01.mp3,75456,,local-ready
lesson-card:eng6-b2-u04-vocabulary-my-neighbourhood-c02,lesson-card:eng6-b2-u04-vocabulary-my-neighbourhood-c02,eng6-full-00074,english,6,lesson-card,eng6-b2-u04-vocabulary-my-neighbourhood-c02,10,Từ vựng trọng tâm,neighbourhood = khu phố; market = chợ; museum = bảo tàng; post office = bưu điện; railway stati…,audio/tts/assets/en-v1/lesson-card-eng6-b2-u04-vocabulary-my-neighbourhood-c02.mp3,lesson-card-eng6-b2-u04-vocabulary-my-neighbourhood-c02.mp3,105024,,local-ready
lesson-card:eng6-b2-u04-vocabulary-my-neighbourhood-c03,lesson-card:eng6-b2-u04-vocabulary-my-neighbourhood-c03,eng6-full-00075,english,6,lesson-card,eng6-b2-u04-vocabulary-my-neighbourhood-c03,10,Nhóm nghĩa cần nhớ,Hãy gom từ theo nhóm: người/vật/nơi chốn/hành động/tính từ để nhớ lâu hơn.,audio/tts/assets/en-v1/lesson-card-eng6-b2-u04-vocabulary-my-neighbourhood-c03.mp3,lesson-card-eng6-b2-u04-vocabulary-my-neighbourhood-c03.mp3,60864,,local-ready
lesson-card:eng6-b2-u04-vocabulary-my-neighbourhood-c04,lesson-card:eng6-b2-u04-vocabulary-my-neighbourhood-c04,eng6-full-00076,english,6,lesson-card,eng6-b2-u04-vocabulary-my-neighbourhood-c04,10,Ví dụ câu ngắn,Ví dụ: I like my neighbourhood.,audio/tts/assets/en-v1/lesson-card-eng6-b2-u04-vocabulary-my-neighbourhood-c04.mp3,lesson-card-eng6-b2-u04-vocabulary-my-neighbourhood-c04.mp3,21120,,local-ready
lesson-card:eng6-b2-u04-vocabulary-my-neighbourhood-c05,lesson-card:eng6-b2-u04-vocabulary-my-neighbourhood-c05,eng6-full-00077,english,6,lesson-card,eng6-b2-u04-vocabulary-my-neighbourhood-c05,10,Mẹo học từ,"Đọc to từ, đặt một câu ngắn, rồi đổi ngữ cảnh để tránh học vẹt.",audio/tts/assets/en-v1/lesson-card-eng6-b2-u04-vocabulary-my-neighbourhood-c05.mp3,lesson-card-eng6-b2-u04-vocabulary-my-neighbourhood-c05.mp3,46080,,local-ready
lesson-card:eng6-b2-u04-vocabulary-my-neighbourhood-c06,lesson-card:eng6-b2-u04-vocabulary-my-neighbourhood-c06,eng6-full-00078,english,6,lesson-card,eng6-b2-u04-vocabulary-my-neighbourhood-c06,10,Lỗi hay gặp,Không chỉ nhớ nghĩa tiếng Việt; cần biết từ dùng trong câu nào.,audio/tts/assets/en-v1/lesson-card-eng6-b2-u04-vocabulary-my-neighbourhood-c06.mp3,lesson-card-eng6-b2-u04-vocabulary-my-neighbourhood-c06.mp3,40128,,local-ready
lesson-card:eng6-b2-u04-vocabulary-my-neighbourhood-c07,lesson-card:eng6-b2-u04-vocabulary-my-neighbourhood-c07,eng6-full-00079,english,6,lesson-card,eng6-b2-u04-vocabulary-my-neighbourhood-c07,10,Mini check,Em hãy chọn 3 từ trong Unit 4 và đặt câu.,audio/tts/assets/en-v1/lesson-card-eng6-b2-u04-vocabulary-my-neighbourhood-c07.mp3,lesson-card-eng6-b2-u04-vocabulary-my-neighbourhood-c07.mp3,30336,,local-ready
lesson-card:eng6-b2-u04-vocabulary-my-neighbourhood-c08,lesson-card:eng6-b2-u04-vocabulary-my-neighbourhood-c08,eng6-full-00080,english,6,lesson-card,eng6-b2-u04-vocabulary-my-neighbourhood-c08,10,Recap,"Cần nhớ từ theo chủ đề My Neighbourhood, nghĩa Việt, loại từ và câu ví dụ.",audio/tts/assets/en-v1/lesson-card-eng6-b2-u04-vocabulary-my-neighbourhood-c08.mp3,lesson-card-eng6-b2-u04-vocabulary-my-neighbourhood-c08.mp3,49536,,local-ready
lesson-card:eng6-b2-u04-grammar-my-neighbourhood-c01,lesson-card:eng6-b2-u04-grammar-my-neighbourhood-c01,eng6-full-00081,english,6,lesson-card,eng6-b2-u04-grammar-my-neighbourhood-c01,11,Grammar Unit 4,Bài này luyện ngữ pháp dùng trong chủ đề My Neighbourhood.,audio/tts/assets/en-v1/lesson-card-eng6-b2-u04-grammar-my-neighbourhood-c01.mp3,lesson-card-eng6-b2-u04-grammar-my-neighbourhood-c01.mp3,29952,,local-ready
lesson-card:eng6-b2-u04-grammar-my-neighbourhood-c02,lesson-card:eng6-b2-u04-grammar-my-neighbourhood-c02,eng6-full-00082,english,6,lesson-card,eng6-b2-u04-grammar-my-neighbourhood-c02,11,Điểm ngữ pháp 1,Use adjective + -er or more + adjective to compare two things: The park is quieter than the mar…,audio/tts/assets/en-v1/lesson-card-eng6-b2-u04-grammar-my-neighbourhood-c02.mp3,lesson-card-eng6-b2-u04-grammar-my-neighbourhood-c02.mp3,56256,,local-ready
lesson-card:eng6-b2-u04-grammar-my-neighbourhood-c03,lesson-card:eng6-b2-u04-grammar-my-neighbourhood-c03,eng6-full-00083,english,6,lesson-card,eng6-b2-u04-grammar-my-neighbourhood-c03,11,Điểm ngữ pháp 2,"Use turn left, turn right, go straight, opposite, next to to give directions.",audio/tts/assets/en-v1/lesson-card-eng6-b2-u04-grammar-my-neighbourhood-c03.mp3,lesson-card-eng6-b2-u04-grammar-my-neighbourhood-c03.mp3,48576,,local-ready
lesson-card:eng6-b2-u04-grammar-my-neighbourhood-c04,lesson-card:eng6-b2-u04-grammar-my-neighbourhood-c04,eng6-full-00084,english,6,lesson-card,eng6-b2-u04-grammar-my-neighbourhood-c04,11,Công thức câu,"Hãy nhìn chủ ngữ, thì/cấu trúc, rồi chọn động từ hoặc từ nối phù hợp.",audio/tts/assets/en-v1/lesson-card-eng6-b2-u04-grammar-my-neighbourhood-c04.mp3,lesson-card-eng6-b2-u04-grammar-my-neighbourhood-c04.mp3,52992,,local-ready
lesson-card:eng6-b2-u04-grammar-my-neighbourhood-c05,lesson-card:eng6-b2-u04-grammar-my-neighbourhood-c05,eng6-full-00085,english,6,lesson-card,eng6-b2-u04-grammar-my-neighbourhood-c05,11,Ví dụ đúng,Can you tell me the way to the market? → Go straight and turn left. | Which place is noisier? →…,audio/tts/assets/en-v1/lesson-card-eng6-b2-u04-grammar-my-neighbourhood-c05.mp3,lesson-card-eng6-b2-u04-grammar-my-neighbourhood-c05.mp3,78720,,local-ready
lesson-card:eng6-b2-u04-grammar-my-neighbourhood-c06,lesson-card:eng6-b2-u04-grammar-my-neighbourhood-c06,eng6-full-00086,english,6,lesson-card,eng6-b2-u04-grammar-my-neighbourhood-c06,11,Lỗi hay gặp,Lỗi thường gặp là dịch từng chữ từ tiếng Việt sang tiếng Anh mà quên cấu trúc.,audio/tts/assets/en-v1/lesson-card-eng6-b2-u04-grammar-my-neighbourhood-c06.mp3,lesson-card-eng6-b2-u04-grammar-my-neighbourhood-c06.mp3,48000,,local-ready
lesson-card:eng6-b2-u04-grammar-my-neighbourhood-c07,lesson-card:eng6-b2-u04-grammar-my-neighbourhood-c07,eng6-full-00087,english,6,lesson-card,eng6-b2-u04-grammar-my-neighbourhood-c07,11,Mini check,"Em hãy viết 2 câu dùng: comparative adjectives, directions.",audio/tts/assets/en-v1/lesson-card-eng6-b2-u04-grammar-my-neighbourhood-c07.mp3,lesson-card-eng6-b2-u04-grammar-my-neighbourhood-c07.mp3,38784,,local-ready
lesson-card:eng6-b2-u04-grammar-my-neighbourhood-c08,lesson-card:eng6-b2-u04-grammar-my-neighbourhood-c08,eng6-full-00088,english,6,lesson-card,eng6-b2-u04-grammar-my-neighbourhood-c08,11,Recap,"Cần nhớ công thức, dấu hiệu nhận biết và một ví dụ đúng.",audio/tts/assets/en-v1/lesson-card-eng6-b2-u04-grammar-my-neighbourhood-c08.mp3,lesson-card-eng6-b2-u04-grammar-my-neighbourhood-c08.mp3,38784,,local-ready
lesson-card:eng6-b2-u04-skills-my-neighbourhood-c01,lesson-card:eng6-b2-u04-skills-my-neighbourhood-c01,eng6-full-00089,english,6,lesson-card,eng6-b2-u04-skills-my-neighbourhood-c01,12,Skills Unit 4,"Bài này luyện đọc, nói và viết ngắn theo chủ đề My Neighbourhood.",audio/tts/assets/en-v1/lesson-card-eng6-b2-u04-skills-my-neighbourhood-c01.mp3,lesson-card-eng6-b2-u04-skills-my-neighbourhood-c01.mp3,41088,,local-ready
lesson-card:eng6-b2-u04-skills-my-neighbourhood-c02,lesson-card:eng6-b2-u04-skills-my-neighbourhood-c02,eng6-full-00090,english,6,lesson-card,eng6-b2-u04-skills-my-neighbourhood-c02,12,Reading mini text,My neighbourhood is small but peaceful. There is a market near my house and a park behind the s…,audio/tts/assets/en-v1/lesson-card-eng6-b2-u04-skills-my-neighbourhood-c02.mp3,lesson-card-eng6-b2-u04-skills-my-neighbourhood-c02.mp3,74496,,local-ready
lesson-card:eng6-b2-u04-skills-my-neighbourhood-c03,lesson-card:eng6-b2-u04-skills-my-neighbourhood-c03,eng6-full-00091,english,6,lesson-card,eng6-b2-u04-skills-my-neighbourhood-c03,12,Listening/Speaking hint,"Nghe/đọc câu ngắn, bắt từ khóa chính, không cần dịch từng chữ.",audio/tts/assets/en-v1/lesson-card-eng6-b2-u04-skills-my-neighbourhood-c03.mp3,lesson-card-eng6-b2-u04-skills-my-neighbourhood-c03.mp3,49920,,local-ready
lesson-card:eng6-b2-u04-skills-my-neighbourhood-c04,lesson-card:eng6-b2-u04-skills-my-neighbourhood-c04,eng6-full-00092,english,6,lesson-card,eng6-b2-u04-skills-my-neighbourhood-c04,12,Communication,Can you tell me the way to the market? → Go straight and turn left. | Which place is noisier? →…,audio/tts/assets/en-v1/lesson-card-eng6-b2-u04-skills-my-neighbourhood-c04.mp3,lesson-card-eng6-b2-u04-skills-my-neighbourhood-c04.mp3,120000,,local-ready
lesson-card:eng6-b2-u04-skills-my-neighbourhood-c05,lesson-card:eng6-b2-u04-skills-my-neighbourhood-c05,eng6-full-00093,english,6,lesson-card,eng6-b2-u04-skills-my-neighbourhood-c05,12,Writing frame,"Write 4-5 sentences about places, directions and comparing places. Use simple, correct sentence…",audio/tts/assets/en-v1/lesson-card-eng6-b2-u04-skills-my-neighbourhood-c05.mp3,lesson-card-eng6-b2-u04-skills-my-neighbourhood-c05.mp3,64512,,local-ready
lesson-card:eng6-b2-u04-skills-my-neighbourhood-c06,lesson-card:eng6-b2-u04-skills-my-neighbourhood-c06,eng6-full-00094,english,6,lesson-card,eng6-b2-u04-skills-my-neighbourhood-c06,12,Pronunciation hint,Chú ý trọng âm từ quen thuộc và đọc rõ âm cuối ở từ số nhiều/động từ.,audio/tts/assets/en-v1/lesson-card-eng6-b2-u04-skills-my-neighbourhood-c06.mp3,lesson-card-eng6-b2-u04-skills-my-neighbourhood-c06.mp3,51264,,local-ready
lesson-card:eng6-b2-u04-skills-my-neighbourhood-c07,lesson-card:eng6-b2-u04-skills-my-neighbourhood-c07,eng6-full-00095,english,6,lesson-card,eng6-b2-u04-skills-my-neighbourhood-c07,12,Mini check,Em hãy trả lời 1 câu hỏi giao tiếp trong bài bằng câu đầy đủ.,audio/tts/assets/en-v1/lesson-card-eng6-b2-u04-skills-my-neighbourhood-c07.mp3,lesson-card-eng6-b2-u04-skills-my-neighbourhood-c07.mp3,39744,,local-ready
lesson-card:eng6-b2-u04-skills-my-neighbourhood-c08,lesson-card:eng6-b2-u04-skills-my-neighbourhood-c08,eng6-full-00096,english,6,lesson-card,eng6-b2-u04-skills-my-neighbourhood-c08,12,Recap,"Cần hiểu đoạn đọc, hỏi đáp được câu đơn giản và viết đoạn ngắn.",audio/tts/assets/en-v1/lesson-card-eng6-b2-u04-skills-my-neighbourhood-c08.mp3,lesson-card-eng6-b2-u04-skills-my-neighbourhood-c08.mp3,44352,,local-ready
lesson-card:eng6-b2-u05-vocabulary-natural-wonders-of-viet-nam-c01,lesson-card:eng6-b2-u05-vocabulary-natural-wonders-of-viet-nam-c01,eng6-full-00097,english,6,lesson-card,eng6-b2-u05-vocabulary-natural-wonders-of-viet-nam-c01,13,Unit 5: Natural Wonders of Viet Nam,"Chủ đề: nature, travel and natural places. Bài này giúp em nhận biết và dùng từ vựng trong tình…",audio/tts/assets/en-v1/lesson-card-eng6-b2-u05-vocabulary-natural-wonders-of-viet-nam-c01.mp3,lesson-card-eng6-b2-u05-vocabulary-natural-wonders-of-viet-nam-c01.mp3,71424,,local-ready
lesson-card:eng6-b2-u05-vocabulary-natural-wonders-of-viet-nam-c02,lesson-card:eng6-b2-u05-vocabulary-natural-wonders-of-viet-nam-c02,eng6-full-00098,english,6,lesson-card,eng6-b2-u05-vocabulary-natural-wonders-of-viet-nam-c02,13,Từ vựng trọng tâm,waterfall = thác nước; cave = hang động; island = hòn đảo; forest = rừng; mountain = núi; deser…,audio/tts/assets/en-v1/lesson-card-eng6-b2-u05-vocabulary-natural-wonders-of-viet-nam-c02.mp3,lesson-card-eng6-b2-u05-vocabulary-natural-wonders-of-viet-nam-c02.mp3,93120,,local-ready
lesson-card:eng6-b2-u05-vocabulary-natural-wonders-of-viet-nam-c03,lesson-card:eng6-b2-u05-vocabulary-natural-wonders-of-viet-nam-c03,eng6-full-00099,english,6,lesson-card,eng6-b2-u05-vocabulary-natural-wonders-of-viet-nam-c03,13,Nhóm nghĩa cần nhớ,Hãy gom từ theo nhóm: người/vật/nơi chốn/hành động/tính từ để nhớ lâu hơn.,audio/tts/assets/en-v1/lesson-card-eng6-b2-u05-vocabulary-natural-wonders-of-viet-nam-c03.mp3,lesson-card-eng6-b2-u05-vocabulary-natural-wonders-of-viet-nam-c03.mp3,60864,,local-ready
lesson-card:eng6-b2-u05-vocabulary-natural-wonders-of-viet-nam-c04,lesson-card:eng6-b2-u05-vocabulary-natural-wonders-of-viet-nam-c04,eng6-full-00100,english,6,lesson-card,eng6-b2-u05-vocabulary-natural-wonders-of-viet-nam-c04,13,Ví dụ câu ngắn,Ví dụ: I like my waterfall.,audio/tts/assets/en-v1/lesson-card-eng6-b2-u05-vocabulary-natural-wonders-of-viet-nam-c04.mp3,lesson-card-eng6-b2-u05-vocabulary-natural-wonders-of-viet-nam-c04.mp3,21696,,local-ready
lesson-card:eng6-b2-u05-vocabulary-natural-wonders-of-viet-nam-c05,lesson-card:eng6-b2-u05-vocabulary-natural-wonders-of-viet-nam-c05,eng6-full-00101,english,6,lesson-card,eng6-b2-u05-vocabulary-natural-wonders-of-viet-nam-c05,13,Mẹo học từ,"Đọc to từ, đặt một câu ngắn, rồi đổi ngữ cảnh để tránh học vẹt.",audio/tts/assets/en-v1/lesson-card-eng6-b2-u05-vocabulary-natural-wonders-of-viet-nam-c05.mp3,lesson-card-eng6-b2-u05-vocabulary-natural-wonders-of-viet-nam-c05.mp3,46080,,local-ready
lesson-card:eng6-b2-u05-vocabulary-natural-wonders-of-viet-nam-c06,lesson-card:eng6-b2-u05-vocabulary-natural-wonders-of-viet-nam-c06,eng6-full-00102,english,6,lesson-card,eng6-b2-u05-vocabulary-natural-wonders-of-viet-nam-c06,13,Lỗi hay gặp,Không chỉ nhớ nghĩa tiếng Việt; cần biết từ dùng trong câu nào.,audio/tts/assets/en-v1/lesson-card-eng6-b2-u05-vocabulary-natural-wonders-of-viet-nam-c06.mp3,lesson-card-eng6-b2-u05-vocabulary-natural-wonders-of-viet-nam-c06.mp3,40128,,local-ready
lesson-card:eng6-b2-u05-vocabulary-natural-wonders-of-viet-nam-c07,lesson-card:eng6-b2-u05-vocabulary-natural-wonders-of-viet-nam-c07,eng6-full-00103,english,6,lesson-card,eng6-b2-u05-vocabulary-natural-wonders-of-viet-nam-c07,13,Mini check,Em hãy chọn 3 từ trong Unit 5 và đặt câu.,audio/tts/assets/en-v1/lesson-card-eng6-b2-u05-vocabulary-natural-wonders-of-viet-nam-c07.mp3,lesson-card-eng6-b2-u05-vocabulary-natural-wonders-of-viet-nam-c07.mp3,30336,,local-ready
